Video ID,Published At,Channel ID,Title,Description,Thumbnail URL,Channel Title,Category ID,View Count,Like Count,Favorite Count,Comment Count
LFhQhB0Qa14,2024-04-21T09:30:06Z,UCBqA04GYbwNh_oP6tJEvYuw,ちびまる子ちゃん　2024/4/28放送　第1428話「今日は家庭訪問の日」「家庭教師がやってきた」の巻アニメ予告,"「いくら学校の先生が家に来るからって、こんなピカピカに掃除しなくちゃいけないの？先生ってそんなにエライの？じゃあ今度来る家庭教師の先生もすっごくエライ人？。」


次回4/28のちびまる子ちゃんは「今日は家庭訪問の日」「家庭教師がやってきた」の2本だよ。放送は夕方6時から！お楽しみにね。",https://i.ytimg.com/vi/LFhQhB0Qa14/hqdefault.jpg,【公式】ちびまる子ちゃんねる,1,437139,4566,0,0
WOJFxXRb8Fc,2024-04-22T11:01:00Z,UCbqtn4vldMg5HjKims7MWfw,ビリーが不義理をしたヒロヤにブチギレてます,"◯一言
　チームで頑張ろう！

◇ヒロヤ
　https://www.instagram.com/hiroya0507/

◇ビリー
　https://www.instagram.com/bbigs_

◆WAVERS〜革命の海〜 (オンラインコミュニティ)
　https://linktr.ee/wavers_kai_asakura

◆ブランド『EN MER』
　https://enmer.net/

◆公式
　LINE友達追加：https://lin.ee/1TjhDnN
　グッズ：https://shop.kai-asakura.com/

◆SNS
　朝倉海
　ーinstagram：https://instagram.com/kai_asakura_/
　ーtwitter：https://twitter.com/kai_1031_
　ーTikTok：https://www.tiktok.com/@kaiasakura_
　サイトウ
　ーinstagram：https://www.instagram.com/saito_0327_/
　ーtwitter：https://twitter.com/Saito_0327_
　ーTikTok：https://www.tiktok.com/@saito_0327
　オオモリ
　ーinstagram：https://www.instagram.com/e_c_omori/
　ーtwitter：https://twitter.com/e_c_omori
　ーTikTok：https://www.tiktok.com/@e_c_omori

◆YouTube
　サブチャンネル：https://www.youtube.com/channel/UCEReo3ko80VlilHyIM-Lm9Q?sub_confirmation=1
　instagram：https://instagram.com/kai_ch_youtube
　twitter：https://twitter.com/kai_ch_youtube

◆お仕事の相談・お問い合わせはこちらまで
　E-Mail：kai.toiawase@gmail.com

◆音源は以下のサービスを利用しています。
　H/MIX Gallery：http://www.hmix.net/
　Music is VFR：http://musicisvfr.com/free/license.html
　MusMus：http://musmus.main.jp/
　効果音ラボ：https://soundeffect-lab.info 
　DOVA-SYNDROME：https://dova-s.jp
　音楽の卵：http://ontama-m.com
　ニコニ・コモンズ：https://commons.nicovideo.jp/materials/
　ED協力：KICS(https://www.youtube.com/channel/UCxE78QWWRGsgV4v-vZHErog?sub_confirmation=1)

#朝倉海#KAIChannel#かいちゃんねる#asakurakai",https://i.ytimg.com/vi/WOJFxXRb8Fc/hqdefault.jpg,KAI Channel / 朝倉海,24,475278,7283,0,488
S1w9pvKbbmo,2024-04-21T11:45:12Z,UCCUd6vfPvpPHBWZ6XwXAlRQ,新婚のヒカキンは奥さんに〇〇と呼ばれているｗｗｗ【質問コーナー】,"ヒカキンとのコラボ動画はこちら
【50kg】超巨大ケバブを家の庭で作ってたら原始時代www
https://www.youtube.com/watch?v=XRZ5rzIc8HM

ダンテとのコラボ動画はこちら
https://www.youtube.com/watch?v=dRzsyzz_sLU&t=1s

●チャンネル登録はこちら
https://www.youtube.com/c/MasuoTV
●マスオゲームズはこちら
 https://www.youtube.com/user/MasuoGames
●ツイッター
https://twitter.com/masuotv
●インスタグラム
https://www.instagram.com/masuotv/
●マスオオリジナルTシャツ販売中！
https://muuu.com/videos/bc87235f15b307d9
●マスオの使用機材一覧
・ゲーミングPC　https://onl.tw/mBH3Tic
・エルガトの商品はこちら（スポンサーさんになってもらっています）
　http://e.lga.to/masuo
・PC　iMac Pro
・イス　https://a.r10.to/hlncbb
・キーボード Logicool 線 G913　https://amzn.to/3bUV36o
・マウス　Logicool  G502　https://amzn.to/2ZzaJXU
・モニター　BenQ 　https://amzn.to/33naJLM
・スマホスタンド　Lomicall 　https://amzn.to/2Fpl4ib
・ヘッドホン　HyperX（今はもっと最新機種が出ているかもです）
　https://amzn.to/3ka0cu0
・カメラ
　ソニー Vlog用カメラ VLOGCAM ZV-1　https://amzn.to/3kfME0i
　ソニー ビデオカメラ FDR-AX60　https://amzn.to/2Fg0EIx
　GH5  https://amzn.to/3meqihf

●music&sound effect
http://www.yen-soft.com/ssse/
http://amachamusic.chagasi.com/faq.html
http://dova-s.jp/


#良ければグッドボタンを　#マスオ 
※上記Amazonリンクはアソシエイトリンクを使用しています。",https://i.ytimg.com/vi/S1w9pvKbbmo/hqdefault.jpg,MasuoTV,26,700205,17658,0,776
iBtRTsUF3qk,2024-04-20T10:00:07Z,UCwGNwOsWOX4v-3k2JO088SQ,夫に妊娠をサプライズで報告する日。,"_
２年前の「あの日」の動画
https://youtu.be/nD9YK90cmHM

https://youtu.be/-XkAFbQVHZk

【メンバーシップ参加はこちらから】
https://www.youtube.com/channel/UCwGNwOsWOX4v-3k2JO088SQ/join


【個人事務所】
モデル・広告・イベント等、各種お問い合わせは下記公式窓口からお願い致します。
https://form.run/@fumikana1020
_
_

👫🏽🐶LINE VOOM👫🏽🐶

https://linevoom.line.me/post/_dUjPPfzgopcmTrSuTTCMFBQlMe636TSmA5chUbg/1165780092886904503

-

🧔🏽FUMIYA🧔🏽

🌴Instagram
https://instagram.com/fumiya_1105_?igshid=YmMyMTA2M2Y=

👩🏽KANAMI👩🏽

🌴Instagram
https://www.instagram.com/kanami_0530

👫🏽FUMIYA to KANAMI👫🏽
🌴Instagram
https://instagram.com/fumiyatokanami?igshid=8qmh47ol6qbs _
_",https://i.ytimg.com/vi/iBtRTsUF3qk/hqdefault.jpg,フミカナ,24,2341981,102986,0,5209
scMe-coaAXM,2024-04-20T12:00:07Z,UC6wvdADTJ88OfIbJYIpAaDA,鬼ノ宴 / 不破湊 Cover,"本家様｜友成空　https://youtu.be/NFzyrPK9rtM
絵｜SiNA　https://twitter.com/Sinaco_O
動画｜有栖永真　https://twitter.com/alice_eishin
Mix｜快晴P　https://twitter.com/KAISE_P

歌唱｜不破湊　https://twitter.com/Fuwa_Minato


※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。 
https://www.anycolor.co.jp/notice-for-minors",https://i.ytimg.com/vi/scMe-coaAXM/hqdefault.jpg,不破 湊 / Fuwa Minato【にじさんじ】,10,898385,50685,0,1215
aiQ1e2JfB4o,2024-04-21T09:00:03Z,UC4GAHzBDYS8sAS0sdEy7Q5w,【疑惑】ヒカルの家に全然帰ってこない飯田は本当に働いているのか？事務所にアポなしで凸ったら新事実発覚…,"★思考型TikTokチャンネル
「ミステリードラマ【これミス】」本日から始動！
→https://www.tiktok.com/@mystery_dorama

あなたは動画の中に散りばめられている
”違和感”や”トリック”に気づける人？
コメント欄で自身の考察や感想をどしどし書き込んでね！

１本目の動画はこちら！
→https://vt.tiktok.com/ZSFWTDWgL/
----------------------------------------------------------------
★舞台の情報はこちら
https://x.com/kore_mystery/status/1781489375081353602
----------------------------------------------------------------

★ヒカル殺人事件〜シュプラスの秘密（幻のエピソード０）
ご購入はこちらまで！
→https://fnomystery.official.ec/items/81776982

----------------------------------------------------------------
★出演者様
ヒカルさん
・YouTube
→https://www.youtube.com/@hikaruYouTube

・X
→https://twitter.com/kinnpatuhikaru
→https://twitter.com/hikaru2nd1031

・Instagram
→ https://www.instagram.com/tadanokarisuma/

・相馬トランジスタさん
→https://m.youtube.com/@SOMA_TRANSISTOR

飯田祐基
・YouTube
→https://www.youtube.com/@iidayuki

・X
→https://twitter.com/sunao709

・Instagram
→https://www.instagram.com/iidayk/

★店舗情報
想像を超えた感動体験がここに！
店舗型のマーダーミステリーを体感したい方は
是非こちらからご予約お願いいたします！

ご予約はこちら！
→ https://fno-mystery.hacomono.jp/reserve?from=home

★各種SNS
X:https://twitter.com/kore_mystery
instagram:https://www.instagram.com/kore_mystery

★お仕事のお問い合わせはこちら
sales@fno-mystery.co.jp

#ヒカル #マーダーミステリー #マダミス 
#これからミステリー #これミス",https://i.ytimg.com/vi/aiQ1e2JfB4o/hqdefault.jpg,マーダーミステリーチャンネル【これからミステリー】,24,299546,6546,0,356
dOiD-MB0z4Q,2024-04-20T09:33:18Z,UCd0hscDvJvzRbo8Rk7JPQMA,ホタルイカをバキュームで吸いまくる,"◆書籍「いきもの調査報告書」Amazon
https://amazon.co.jp/dp/4048975528


◆初エッセイ
地球は食べ物 いきもの獲って食べてみた日記 https://www.amazon.co.jp/dp/4048974467/

◆Twitter https://twitter.com/hommsapi

◆Instagram https://www.instagram.com/hommsapi/

◆サブチャンネル　https://www.youtube.com/channel/UCsRsQ4M4ieo4xRl191Itp-Q

英語翻訳：小笠原 萌　

ーーーーーーーーーーーーーーーーーーーーーーーーー
ホモサピは、株式会社アナライズログとエージェント契約を締結しています。
ビジネスなどに関するお問い合わせは以下のURLまでお願い致します。
https://analyzelog.jp/contact
ーーーーーーーーーーーーーーーーーーーーーーーーー
 ◆その他ご連絡はTwitterのDMでお願い致します

◆贈り物は下記の住所まで

【〒171-0022 東京都豊島区南池袋 3-13-9-306 ホモサピ宛】

※冷凍、冷蔵、生ものは受け取れませんのでご注意下さい！",https://i.ytimg.com/vi/dOiD-MB0z4Q/hqdefault.jpg,ホモサピ,24,1513370,26555,0,917
DPImRhSUtR0,2024-04-20T10:30:06Z,UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice『トウキョウ・ブラー』Promotion Edit,"2024年5月15日発売のJuice=Juice NEWシングル『トウキョウ・ブラー/ナイモノラブ/おあいこ』から「トウキョウ・ブラー」のPromotion Editです。 

作詞：山崎あおい　作曲・編曲：Erik Lidbom
MV Director：YOUYOU

●【初回生産限定盤A】
HKCN-50793　￥2,310 (税抜価格 ￥2,100)
特典：BD付

●【初回生産限定盤B】 
HKCN-50795　￥2,310 (税抜価格 ￥2,100)
特典：BD付

●【初回生産限定盤C】
HKCN-50797　￥2,310 (税抜価格 ￥2,100)
特典：BD付

●【初回生産限定盤SP】 
HKCN-50799　￥3,960 (税抜価格 ￥3,600)
特典：BD付

●【通常盤A】 HKCN-50801　定価 ￥1,400 (税抜価格 ￥1,273)
●【通常盤B】 HKCN-50802　定価 ￥1,400 (税抜価格 ￥1,273)
●【通常盤C】 HKCN-50803　定価 ￥1,400 (税抜価格 ￥1,273)

【通常盤】
特典：トレーディングカードソロ10種＋集合1種よりランダムにて1枚封入
(通常盤A：トウキョウ・ブラー Ver.)
(通常盤B：ナイモノラブ Ver.)
(通常盤C：おあいこ Ver.)

Amazon⇒https://www.amazon.co.jp/s?k=Juice%3DJuice+%E3%83%88%E3%82%A6%E3%82%AD%E3%83%A7%E3%82%A6%E3%83%BB%E3%83%96%E3%83%A9%E3%83%BC&__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=V7YXWVIEMMYT&sprefix=juice+juice+%E3%83%88%E3%82%A6%E3%82%AD%E3%83%A7%E3%82%A6+%E3%83%96%E3%83%A9%E3%83%BC%2Caps%2C301&ref=nb_sb_noss_1

#juicejuice #ジュースジュース #トウキョウブラー #ハロプロ #Helloproject",https://i.ytimg.com/vi/DPImRhSUtR0/hqdefault.jpg,Juice=Juice,10,711062,10398,0,1327
qVylRMGabv8,2024-04-21T09:36:47Z,UCX7YkU9nEeaoZbkVLVajcMg,"【ライブ本編】ROF-MAO 1st LIVE - New street, New world / 無料パート","ROF-MAO 1st LIVE - New street, New world
デビュー曲の名を冠し、満を持してついに開催するROF-MAO初のワンマンライブ！

￣￣￣￣￣￣￣￣￣￣￣￣
こちらの放送ではROF-MAO 1st LIVE - New street, New worldの様子をお送りいたします

※本配信のアーカイブは、公演終了後もお楽しみいただけます。
※アーカイブの公開時間・期限・内容は、予告なく変更させて頂く場合がございます。

▼ライブ本編を全て楽しめる、ネット配信視聴チケットを販売中！
https://dwango-ticket.jp/project/nPOaEkq8kN
※2024年5月6日（月・祝）23:59まで
※本公演を最後までお楽しみいただく場合、ネット配信視聴チケットのご購入が必要となります。

【公演概要】
タイトル：ROF-MAO 1st LIVE - New street, New world
日程：2024年4月21日（日）
時間：OPEN 17時00分 / START 18時00分
会場：大阪城ホール
特設サイト： https://www.nijisanji.jp/events/rof-mao_1stlive/
 
【出演者】 
ROF-MAO （@ROFMAO）
　加賀美ハヤト（@KagamiHayato） 
　剣持刀也 （@KenmochiToya）
　不破湊 （@FuwaMinato）
　甲斐田晴 （@KaidaHaru）
 
【ご注意事項】
本番組は全編スクリーンショット&SNS投稿OKです。
Screenshots of the live stream & posting the screenshots on social media are allowed.
全场可截图并分享在各个SNS平台。

本配信の切り抜き行為はご遠慮ください。
Please refrain from clipping this stream.
本次直播禁止上传切片，感谢您的理解与配合

※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors",https://i.ytimg.com/vi/qVylRMGabv8/hqdefault.jpg,にじさんじ,24,467705,24765,0,617
l-nMKJ5J3Uc,2024-04-20T15:59:59Z,UCX6OQ3DkcsbYNE6H8uQQuVA,"Ages 1 - 100 Decide Who Wins $250,000","I can’t believe who they picked
Thanks Top Troops for sponsoring this video. Download Top Troops at https://toptroops.onelink.me/JHnC/mrbeast or scan the QR code to get a FREE special Starter Pack for a limited time

Thanks Samsung for the Tab S9s - the Galaxy AI features are cool too: https://smsng.us/MrBTabS9

New Merch - https://mrbeast.store

Check out Viewstats! - https://www.viewstats.com/

SUBSCRIBE OR I TAKE YOUR DOG
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.com

Also thank you Concept Pixel for the LED Walls,it looked great!
 www.conceptpixels.com

Music Provided by https://www.extrememusic.com

----------------------------------------------------------------
follow all of these or i will kick you
• Facebook - https://www.facebook.com/MrBeast6000/
• Twitter - https://twitter.com/MrBeast
•  Instagram - https://www.instagram.com/mrbeast
•  Im Hiring! - https://www.mrbeastjobs.com/
--------------------------------------------------------------------",https://i.ytimg.com/vi/l-nMKJ5J3Uc/hqdefault.jpg,MrBeast,24,130137584,4760598,0,204544
VBThuVuCKPM,2024-04-19T11:59:46Z,UC4nFXu3gS34mJlaEVchsRWw,ZORN / 声,"4.20 Digital Release (No Subscriptions)
https://itunes.apple.com/jp/album/1741673422?l=ja&ls=1&app=itunes

Words by ZORN
Music Produced by BACHLOGIC

- Music Video Staff -
Director : Kento Yamada 

Director of Photography : Tomoyuki Kawakami 
1st AC : Takuya Mishima 
2nd AC : Tomoya Kikuchi
3rd AC : Sayoko Kuwabara

Lighting Director : Naoya Imaoka
Lighting Assistant : Shiina Watanabe, Tomoki Ohrui

Production Designer : Chihiro Matsumoto
Designer Assistant : Momo Kawasaki
SFX : LOCUST

Stylist : Akio Hasegawa
Hair & Make up : Kenichi Yaguchi

Colorist : Yoshiyuki Nishida(ARTONE FILM)

Transportaion : JCM

Producer : Keisuke Homan, Yuya Tazoe
Production Manager : Chisato Matsuyama, Yusuke Morohashi
Production Support : Gen Ouchi, Tojiro Shimora
Production : OVERA

Translation : Studio A

-------------------------------------------------------
 
ZORN
Instagram: https://www.instagram.com/_zorn_/
X: https://twitter.com/__zorn__
HP: https://zorn.tokyo/
Official Fanclub: https://fc.zorn.tokyo/

-------------------------------------------------------
 

℗&©︎ 2024 All My Homies
 
#ZORN​
#BACHLOGIC",https://i.ytimg.com/vi/VBThuVuCKPM/hqdefault.jpg,ZORN Official,10,1109653,27247,0,1083
q3zqJs7JUCQ,2024-04-20T00:00:06Z,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),"The official music video for “Fortnight (feat. Post Malone)” by Taylor Swift, from ‘THE TORTURED POETS DEPARTMENT’.

Buy/download/stream ‘THE TORTURED POETS DEPARTMENT’: https://taylor.lnk.to/thetorturedpoetsdepartment 

Join the #ForAFortnightChallenge on YouTube Shorts. Share 14 snippets of your life in one single Short with “Fortnight (feat Post Malone)” by using remix or adding the official sound.

https://yt.be/ForAFortnightChallenge

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online: 
TikTok: http://tiktok.com/@taylorswift 
Instagram: http://instagram.com/taylorswift 
Twitter: http://twitter.com/taylorswift13 
Snapchat: http://snapchat.com/add/taylorswift 
Facebook: http://facebook.com/taylorswift 
Tumblr: http://taylorswift.tumblr.com 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online 
TikTok: http://tiktok.com/@taylornation
YouTube: https://youtube.com/taylornation
Instagram: http://instagram.com/taylornation 
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

Director: Taylor Swift
Director of Photography: Rodrigo Prieto 
Producer: Jil Hardin 
Editor: Chancler Haynes 
Production Designer: Ethan Tobman 
1st AD: Anthony Dimino 
Visual Effects: Parliament
Production Companies: Taylor Swift Productions & Object & Animal

#taylorswift #postmalone #fortnight #thetorturedpoetsdepartment",https://i.ytimg.com/vi/q3zqJs7JUCQ/hqdefault.jpg,Taylor Swift,10,56441607,1688446,0,85320
e9wCxaqPCx4,2024-04-20T03:00:28Z,UCkBhsreS_wIyoL_7hqNVRWg,バイきんぐ・・・「先輩後輩」／『バイきんぐ単独ライブ「キャバレー」』より,"📣『バイきんぐ単独ライブ「ALCOHOL」』 2024年のバイきんぐ単独ライブは初のツアー！！
6/23(日)東京、7/5(金)大阪、7/6(土)愛知、7/13(土)福岡、7/14(日)広島、7/21(日)東京　

🎫 チケットはこちら ⇒ https://r-t.jp/viking-alchol24

----------------------------------------------------------------------

『バイきんぐ単独ライブ「キャバレー」』
http://contentsleague.jp/dvd/4231/

#バイきんぐ #単独ライブ #キャバレー",https://i.ytimg.com/vi/e9wCxaqPCx4/hqdefault.jpg,バイきんぐ Official YouTube Channel,24,388984,3110,0,151
hDPfpcJkp7c,2024-04-20T09:41:11Z,UCaak9sggUeIBPOd8iK_BXcQ,とんでもない魚介が買えました。,"☆僕のお店かねこ道具店
⇒https://kaneko-douguten.com/
公式LINEから再入荷や新商品情報も発信予定なので友達登録お願いします。
https://lin.ee/kBBBwWs

☆セカンドチャンネル⇒https://www.youtube.com/channel/UCEAvwlv0ZtJrSsgaA2CewOw

☆Twitter
⇒https://twitter.com/Kneko__

☆インスタグラム
⇒https://www.instagram.com/kimagure.cook/?hl=ja

☆tiktok
⇒https://vt.tiktok.com/Rupt5R/

■ファンレター・プレゼントの宛先はこちら

150-0001
東京都渋谷区神宮前6-12-20
J6 Frontビル 6F
「株式会社carry on きまぐれクック」宛
※冷蔵・冷凍が必要な、なま物の受付はできません。

■お仕事のご依頼等
https://carry0n.co.jp/contact/corporation/




Dear Oversea Viewers,  
Thank you for watching my video everytime.  
I would like you to know more about our Japanese seafood. 
Because Japan is a country surrounded by the seas, various seafood gather here.
We will continue to add English subtitles from past videos time to time. It might take a while to complete all videos but please wait.   
Again, thank for watching my Video and I really appriciate you!
(海外視聴者の皆様、いつも動画見てくれてありがとうございます！日本のシーフードの魅力をもっともっと知ってほしい。日本は海に囲まれた国。いろんなシーフードが集まります。 
英語字幕を随時過去の動画からつけています。 
少しペースは遅いですが、待っててください。  
いつもありがとう！感謝します。)

☆音源：http://dova-s.jp/",https://i.ytimg.com/vi/hDPfpcJkp7c/hqdefault.jpg,きまぐれクックKimagure Cook,24,1308818,17034,0,847
EEk4JGzqoFg,2024-04-19T11:00:19Z,UCNElM45JypxqAR73RoUQ10g,稲葉曇『私は雨』Vo. 歌愛ユキ,"稲葉曇です。
『プロジェクトセカイ カラフルステージ！ feat. 初音ミク』
25時、ナイトコードで。への書き下ろし楽曲です。

私は雨 / 25時、ナイトコードで。 × 鏡音レン
https://www.youtube.com/watch?v=91E_W8JhSjs

Playlist　https://www.youtube.com/playlist?list=PLU1XqNAUBP5Vp2fOpaUV3aYa6XwfkL73f
Listen　coming soon

X　https://twitter.com/inabakumori
Instagram　https://www.instagram.com/inabakumori/
Web　https://inabakumori.fanbox.cc/
Goods　https://inabakumori.booth.pm/
inst & lyrics file　https://bit.ly/2QMImD5

Music : 稲葉曇
Vocal : 歌愛ユキ
Backing Vocal : 初音ミク
Illustration & Animation : ぬくぬくにぎりめし　https://twitter.com/NKNK_NGRMS
Movie : 稲葉曇

------------------------------------
『私は雨』

私は誰　あなたの哀れ
夜空の中で　名前を無くして
うねりのない　水面に潜む景色を
知らないまま　漂う雲
昨日までは　漂う雲

(霧になってしまっても
別にいいのに　構わないのに)

私はなぜ　真っすぐに落ちる
だれかの手のひらを探すため
空をできる限り　目に収めながら

私は雨　弾かれて判る
だれかのようにはなれない雨
地球を困らせるほどの痛みを知らないから

私は雨　セカイを暈す
夜明けに導かれている雨
流れ着いた海の隠し味を知るまで

星を隠した雷鳴と
視界からはみ出した　積乱雲
できるだけ　できるだけ　できるだけ
離れていたかった

傘をさす　余裕はないし
このままでもいいと思えるよ
わからないから　染み込んでるの
夜の強い雨で　目を覚ます

私は雨　地球をなぞる
一粒では気付くことのない雨
夜空に飾り付ける　星を見つけて

空に浮かんだり　地に足をつけたり
消えかかったり　溢れかえったりする
描けていたら　何も起きなかった
セカイ的気候変動

私は雨　滴って判る
だれかのようにはなれない雨
地球を困らせるほどの思いを知りたいから

私は雨　セカイを暈す
夜明けに導かれている雨
流れ着いた海の隠し味になるまで

私は雨

辿り着くまでに
おさらいを忘れないで
凪の海で向かい合わせ
違う景色　同じ模様の　答え合わせ

------------------------------------
inabakumori -  I'm the Rain (Vo. Kaai Yuki)
BPM144
#私は雨 #歌愛ユキ #稲葉曇 #ぬくぬくにぎりめし",https://i.ytimg.com/vi/EEk4JGzqoFg/hqdefault.jpg,稲葉曇,10,1937919,84103,0,2221
LHareqDf2-Y,2024-04-20T09:00:13Z,UCYa90YIhBFirt8f_61_jTsA,結婚7年目で韓国移住をした日韓家族,"■ Instagram 
ミョリム :  https://www.instagram.com/myorixxis/
モカ ​​:  https://www.instagram.com/__3okq/
カリンちゃん :  https://www.instagram.com/karin_18fw/    

■ Email : myorixxis@gmail.com",https://i.ytimg.com/vi/LHareqDf2-Y/hqdefault.jpg,ミョリムMyorimu,22,532706,10925,0,215
Kynck0dfDqc,2024-04-19T16:04:02Z,UCe4fPeOTzh6ZXUOthA_YL-A,ニュース,"韓国語訳：한신영 さん
英語訳：しんみ けんじ さん

X
https://x.com/kawaisooooou",https://i.ytimg.com/vi/Kynck0dfDqc/hqdefault.jpg,可哀想に!,24,925378,45841,0,1314
fFxfipusJsE,2024-04-19T12:00:46Z,UClYYoOqJXgrtkzYFTwcGvNA,ICE -Ballad Ver.- feat. KAIRYU (MAZZEL) & REIKO -Music Video-,"ICE - Ballad Ver. - feat. KAIRYU (MAZZEL) & REIKO 
Music Video 

▼Behind The Scenes
https://youtu.be/XHdw8M76HQE

▼Original Song
'ICE feat. REIKO' from MAZZEL 1st Album ""Parade""
https://youtu.be/MgyCerb44lI

▼Music Credit
Lyrics | Lauren Kaori, SKY-HI
Music | ALYSA, Will Jay, Samantha Creighton
Piano Arrannged by ALYSA, Yuki Kishida
Piano by Yuki Kishida
Produced by ALYSA
Recording Engineer | Yohei Kunii (ONEly Inc.)
Mixing & Mastering Engineer | Alawn (Alawn Music Studio)
Total Produced by SKY-HI (BMSG)

▼Video Credit
KAIRYU Hair & Make-up | Yusuke Tokita, Runa (ECLAT)
REIKO Hair & Make-up | Arisa Kondo 
Stylist | Takuya Miyazaki
Video Shot & Edited | Takahiro Tsuboi

＜REIKO Official SNS＞ 
Instagram : https://www.instagram.com/reiko__official/
TikTok : https://www.tiktok.com/@reiko_bmsg.official
X : https://twitter.com/reiko__official
Facebook : https://www.facebook.com/REIKOBMSG
Website : https://reiko-bmsg.tokyo/

＜MAZZEL Official SNS＞ 
Instagram : https://www.instagram.com/mazzel_official/
TikTok : https://www.tiktok.com/@mazzelofficial
X : https://twitter.com/mazzel_official
Facebook : https://www.facebook.com/MAZZELBMSG
LINE : https://page.line.me/mazzel_official
Website : https://mazzel.tokyo/

#REIKO #MAZZEL #KAIRYU #MAZZEL_ICE
@MAZZEL_official",https://i.ytimg.com/vi/fFxfipusJsE/hqdefault.jpg,REIKO,24,537388,26943,0,2331
QbFx9_dH4DY,2024-04-19T11:30:11Z,UCAaGaynFpku5cAx6OOSrW-w,運命の人だった。 feat. 榎本虎太朗・瀬戸口雛（CV：花江夏樹・麻倉もも）／HoneyWorks,"これ以上好きになれないでしょ？

運命の人だった。

歌：榎本虎太朗・瀬戸口雛（CV：花江夏樹・麻倉もも）
作詞：shito,Gom
作曲：shito
編曲：HoneyWorks

ギター：中西
ベース：さと
ピアノ：宇都圭輝

イラスト：姐川
動画：ひなのすけ

【商品概要】
タイトル：HoneyWorks/告白実行委員会 - FLYINGSONGS - オモイアイ
アーティスト：HoneyWorks
発売日：2023年12月30日(土)

アニメイトにて発売中！
https://www.animate-onlineshop.jp/pn/pd/2379430/

inst
https://youtu.be/Zeli7SIwT-g
https://piapro.jp/t/qDgN

#HoneyWorks #告白実行委員会 #運命の人だった。",https://i.ytimg.com/vi/QbFx9_dH4DY/hqdefault.jpg,HoneyWorks OFFICIAL,10,1057473,74158,0,4113
oUW1RPbbqJE,2024-04-20T15:00:07Z,UCooVYzDxdwTtGYAkcPmOgOw,BRAWLER MUTATIONS WILL BREAK THE GAME! - Brawl Talk,"Brawl Talk is here! And remember to JOIN A CLUB!
FREE EGG PIN: https://link.brawlstars.com/?action=voucher&code=cc017c48-b904-448d-9fe1-dd494e28bfd2

#brawlstars #brawltalk #mutations 

Download NOW!! ►► https://supr.cl/2K62CZG
Subscribe!! ►► https://supr.cl/subscribe",https://i.ytimg.com/vi/oUW1RPbbqJE/hqdefault.jpg,Brawl Stars,20,25805263,948314,0,70910
uHaezMmbDXI,2024-04-20T03:00:06Z,UC-ASnhD1JXr-AISPr0tv_OA,【大波乱】ピンクの電話・清水よし子が初参戦！男女ユニット抽選会【有吉の壁】【オープニング先行】,"４月 2４日(水)よる 7 時からは有吉の壁！
法政大学で行われた
「即興男女ユニットの壁を越えろ！おもしろ法政大学の人選手権」
オープニングの様子を先行公開！
今回で４回目！
くじ引きで男女ユニットを結成し、ネタに挑戦！
渚が解散直後に有吉にいじられまくる！
さらにピンクの電話清水よし子が初参戦！
一体どんなペアにが見られるのか！？
若手からベテランまで、
有吉さんを笑わせるため芸人達が全力で壁に挑みます！

----------------------------------------------------------------------------------------------------------------------------------------------------

有吉の壁は毎週水曜よる７時に放送中！
有吉弘行が「壁」となって次世代を担うお笑い芸人が挑む、
純度100%の新時代のお笑い番組です！

★公式HP：https://www.ntv.co.jp/ariyoshinokabe/
★公式twitter：https://twitter.com/ariyoshinokabe
★Hulu：https://www.hulu.jp/ariyoshi-no-kabe
　→今までの放送、さらに未公開、オープニング完全版が全話視聴可能！
★Tver：https://bit.ly/2Q1pWvB
　→本編を１週間見逃し配信！",https://i.ytimg.com/vi/uHaezMmbDXI/hqdefault.jpg,有吉の壁【公式】壁チャンネル,23,585458,6951,0,573
